date,campaign_id,customer_id,cost_micros,average_order_value_micros,impressions,clicks,average_cpc,ctr,engagements,all_conversions_from_interactions_rate,rl_ingested_at,interactions
2023-03-17,14989780057,,30620000,0,1229,56,546785.71428571432,0.045565500406834825,0,0.21428571428571427,2025-08-13 14:32:56.439218 UTC,56
2023-04-30,14989780057,,24550000,0,1184,56,438392.85714285716,0.0472972972972973,0,0.25,2025-08-13 14:32:56.440599 UTC,56
2023-10-11,14989780057,,20940000,0,1100,56,373928.57142857142,0.050909090909090911,0,0.14285714285714285,2025-08-13 14:32:56.445548 UTC,56
2025-06-09,14989780057,,40829012,0,390,56,729089.5,0.14358974358974358,0,0.66148321428571422,2025-09-08 05:01:19.981636 UTC,56
2025-11-07,14989780057,,19026252,0,679,57,333793.89473684208,0.083946980854197342,0,0.76535271929824555,2026-01-17 00:01:39.188653 UTC,57
2023-06-03,14989780057,,23970000,0,1545,57,420526.31578947371,0.036893203883495145,0,0.15789473684210525,2025-08-13 14:32:56.441662 UTC,57
2023-05-25,14989780057,,27540000,0,1174,57,483157.89473684208,0.048551959114139696,0,0.21053784210526316,2025-08-13 14:32:56.441380 UTC,57
2023-10-09,14989780057,,22630000,90000000,2091,57,397017.5438596491,0.027259684361549498,0,0.58023187719298241,2025-08-13 14:32:56.445484 UTC,57
2023-05-05,14989780057,,28920000,0,1244,57,507368.42105263157,0.045819935691318328,0,0.15789473684210525,2025-08-13 14:32:56.440753 UTC,57
2023-04-28,14989780057,,26350000,0,1056,57,462280.70175438595,0.053977272727272728,0,0.10526315789473684,2025-08-13 14:32:56.440538 UTC,57
2025-06-23,14989780057,,43026527,0,452,57,754851.350877193,0.12610619469026549,0,0.43238982456140351,2025-09-22 05:01:25.202729 UTC,57
2024-10-14,14989780057,,29520000,0,1031,57,517894.73684210528,0.055286129970902036,0,0.40186635087719297,2025-08-13 14:32:56.457137 UTC,57
2023-04-23,14989780057,,25100000,0,1419,57,440350.87719298247,0.040169133192389,0,0.21052631578947367,2025-08-13 14:32:56.440377 UTC,57
2023-10-14,14989780057,,22070000,0,1971,57,387192.98245614034,0.0289193302891933,0,0.193054,2025-08-13 14:32:56.445642 UTC,57
2025-08-19,14989780057,,51846500,0,1164,57,909587.71929824562,0.048969072164948453,0,0.99456247368421058,2025-11-17 23:01:53.129594 UTC,57
2023-04-06,14989780057,,29240000,0,989,57,512982.4561403509,0.057633973710819006,0,0.35087719298245612,2025-08-13 14:32:56.439844 UTC,57
2023-11-19,14989780057,,20410000,0,1659,57,358070.17543859652,0.034358047016274866,0,0.12317580701754387,2025-08-13 14:32:56.446773 UTC,57
2023-05-31,14989780057,,26640000,0,1405,57,467368.42105263157,0.040569395017793594,0,0.21052631578947367,2025-08-13 14:32:56.441564 UTC,57
2023-04-01,14989780057,,27670000,0,1010,57,485438.59649122809,0.056435643564356437,0,0.17543859649122806,2025-08-13 14:32:56.439690 UTC,57
2024-08-18,14989780057,,57960000,0,1271,57,1016842.1052631579,0.044846577498033044,0,0.67298356140350868,2025-08-13 14:32:56.455367 UTC,57
2024-02-08,14989780057,,26580000,0,808,57,466315.78947368421,0.070544554455445538,0,0.19540138596491227,2025-08-13 14:32:56.449325 UTC,57
2024-02-11,14989780057,,25310000,0,820,57,444035.08771929826,0.069512195121951226,0,0.420046947368421,2025-08-13 14:32:56.449416 UTC,57
2023-11-12,14989780057,,19540000,0,1674,57,342807.01754385966,0.034050179211469536,0,0.26315789473684209,2025-08-13 14:32:56.446554 UTC,57
2023-05-10,14989780057,,26710000,0,1094,58,460517.24137931032,0.053016453382084092,0,0.32758620689655171,2025-08-13 14:32:56.440914 UTC,58
2024-06-09,14989780057,,28370000,0,881,58,489137.93103448278,0.065834279228149828,0,0.19863937931034484,2025-08-13 14:32:56.453107 UTC,58
2025-08-25,14989780057,,58206888,0,775,58,1003567.0344827586,0.07483870967741936,0,0.95346313793103454,2025-11-23 23:01:21.421325 UTC,58
2025-05-21,14989780057,,51750708,0,409,58,892253.58620689658,0.14180929095354522,0,0.32777753448275859,2025-08-20 05:01:40.395242 UTC,58
2023-10-22,14989780057,,19300000,0,1348,58,332758.62068965519,0.043026706231454007,0,0.2413793103448276,2025-08-13 14:32:56.445893 UTC,58
2025-01-07,14989780057,,34971382,0,665,58,602954.86206896557,0.087218045112781958,0,0.49429306896551722,2025-08-13 14:32:56.459725 UTC,58
2024-01-14,14989780057,,26120000,0,1058,58,450344.8275862069,0.054820415879017016,0,0.24843260344827586,2025-08-13 14:32:56.448542 UTC,58
2024-06-22,14989780057,,25140000,0,951,58,433448.275862069,0.060988433228180865,0,0.23765515517241378,2025-08-13 14:32:56.453505 UTC,58
2023-02-11,14989780057,,29100000,0,1273,58,501724.13793103449,0.045561665357423412,0,0.1206896551724138,2025-08-13 14:32:56.438151 UTC,58
2023-11-15,14989780057,,23210000,0,1419,58,400172.41379310342,0.0408738548273432,0,0.17241379310344829,2025-08-13 14:32:56.446650 UTC,58
2024-01-15,14989780057,,31520000,0,857,58,543448.275862069,0.0676779463243874,0,0.3591175517241379,2025-08-13 14:32:56.448572 UTC,58
2023-04-19,14989780057,,26610000,0,1156,58,458793.10344827588,0.050173010380622836,0,0.37931034482758619,2025-08-13 14:32:56.440250 UTC,58
2024-08-27,14989780057,,51960000,0,819,58,895862.06896551722,0.070818070818070816,0,0.13341893103448277,2025-08-13 14:32:56.455645 UTC,58
2023-04-22,14989780057,,26670000,0,1399,58,459827.58620689658,0.041458184417441028,0,0.27586206896551724,2025-08-13 14:32:56.440344 UTC,58
2025-01-18,14989780057,,24701213,0,544,58,425882.9827586207,0.10661764705882353,0,0.42823229310344824,2025-08-13 14:32:56.460095 UTC,58
2023-11-06,14989780057,,23550000,0,1330,59,399152.54237288138,0.0443609022556391,0,0.288135593220339,2025-08-13 14:32:56.446368 UTC,59
2023-04-17,14989780057,,23640000,0,1135,59,400677.96610169491,0.051982378854625554,0,0.289526779661017,2025-08-13 14:32:56.440184 UTC,59
2023-09-25,14989780057,,27900000,0,1733,59,472881.35593220341,0.034045008655510675,0,0.2203486101694915,2025-08-13 14:32:56.445011 UTC,59
2023-04-14,14989780057,,23290000,0,1125,59,394745.76271186443,0.052444444444444446,0,0.47457627118644069,2025-08-13 14:32:56.440094 UTC,59
2023-09-19,14989780057,,25880000,0,1599,59,438644.06779661018,0.036898061288305188,0,0.288135593220339,2025-08-13 14:32:56.444808 UTC,59
2023-05-30,14989780057,,26900000,0,1209,59,455932.20338983048,0.048800661703887513,0,0.31424069491525425,2025-08-13 14:32:56.441533 UTC,59
2024-06-20,14989780057,,26280000,0,640,59,445423.72881355934,0.0921875,0,0.25178662711864408,2025-08-13 14:32:56.453444 UTC,59
2023-10-30,14989780057,,22950000,0,1683,59,388983.05084745761,0.035056446821152706,0,0.11996993220338983,2025-08-13 14:32:56.446140 UTC,59
2023-05-20,14989780057,,30580000,0,1320,59,518305.0847457627,0.0446969696969697,0,0.20338983050847459,2025-08-13 14:32:56.441225 UTC,59
2025-01-24,14989780057,,26603270,0,494,60,443387.83333333331,0.1214574898785425,0,0.31834861666666664,2025-08-13 14:32:56.460283 UTC,60
2024-11-10,14989780057,,49884281,0,623,60,831404.68333333335,0.096308186195826651,0,0.52375063333333338,2025-08-13 14:32:56.457967 UTC,60
2023-08-05,14989780057,,30930000,0,1343,60,515500.0,0.044676098287416234,0,0.25,2025-08-13 14:32:56.443688 UTC,60
2024-06-23,14989780057,,26150000,0,960,60,435833.33333333331,0.0625,0,0.6945455,2025-08-13 14:32:56.453540 UTC,60
2023-05-26,14989780057,,28830000,0,1416,60,480500.0,0.0423728813559322,0,0.28333333333333333,2025-08-13 14:32:56.441410 UTC,60
2023-06-01,14989780057,,27840000,0,1300,60,464000.0,0.046153846153846156,0,0.3002664,2025-08-13 14:32:56.441597 UTC,60
2025-01-19,14989780057,,33387919,0,575,60,556465.31666666665,0.10434782608695652,0,0.43170846666666668,2025-08-13 14:32:56.460127 UTC,60
2025-02-09,14989780057,,47922644,0,517,60,798710.73333333328,0.11605415860735009,0,0.18410601666666665,2025-08-13 14:32:56.460768 UTC,60
2025-11-09,14989780057,,12472786,0,1061,60,207879.76666666666,0.056550424128180961,0,0.60634623333333337,2026-01-17 00:01:39.188823 UTC,60
2023-05-19,14989780057,,33260000,0,1175,60,554333.33333333337,0.05106382978723404,0,0.23333333333333334,2025-08-13 14:32:56.441192 UTC,60
2024-07-28,14989780057,,32380000,0,1102,60,539666.66666666663,0.0544464609800363,0,0.18743841666666666,2025-08-13 14:32:56.454703 UTC,60
2025-12-29,14989780057,,46994995,0,726,61,770409.75409836066,0.084022038567493115,0,0.35722193442622951,2026-01-17 00:01:39.193075 UTC,61
2025-08-20,14989780057,,73034333,0,1051,61,1197284.1475409835,0.058039961941008564,0,0.83093706557377056,2025-11-18 23:01:41.122246 UTC,61
2024-02-09,14989780057,,28690000,0,903,61,470327.868852459,0.06755260243632337,0,0.35556277049180329,2025-08-13 14:32:56.449355 UTC,61
2023-06-02,14989780057,,25200000,0,1228,61,413114.75409836066,0.0496742671009772,0,0.24590163934426229,2025-08-13 14:32:56.441630 UTC,61
2023-10-05,14989780057,,29460000,74950000,1364,61,482950.81967213115,0.044721407624633433,0,0.26328613114754096,2025-08-13 14:32:56.445352 UTC,61
2023-05-09,14989780057,,28130000,0,1075,61,461147.54098360654,0.05674418604651163,0,0.21463881967213116,2025-08-13 14:32:56.440881 UTC,61
2023-05-22,14989780057,,26970000,0,1237,61,442131.14754098363,0.049312853678253839,0,0.31952795081967217,2025-08-13 14:32:56.441287 UTC,61
2023-04-18,14989780057,,26050000,0,1075,61,427049.18032786885,0.05674418604651163,0,0.081967213114754092,2025-08-13 14:32:56.440218 UTC,61
2023-10-18,14989780057,,25490000,149950000,1328,61,417868.85245901637,0.045933734939759038,0,0.30967716393442624,2025-08-13 14:32:56.445764 UTC,61
2025-04-14,14989780057,,51500371,0,421,61,844268.37704918033,0.14489311163895488,0,0.49606654098360653,2025-08-13 14:32:56.462716 UTC,61
2023-10-04,14989780057,,31990000,0,1359,61,524426.2295081967,0.044885945548197206,0,0.26487229508196719,2025-08-13 14:32:56.445321 UTC,61
2025-06-26,14989780057,,52488517,0,399,61,860467.49180327868,0.15288220551378445,0,0.58936198360655745,2025-09-25 05:01:22.899495 UTC,61
2025-06-08,14989780057,,57871608,0,610,61,948714.88524590165,0.1,0,0.45470227868852459,2025-09-07 05:01:35.819386 UTC,61
2025-08-27,14989780057,,60787787,0,809,61,996521.09836065571,0.0754017305315204,0,0.686277737704918,2025-11-25 23:01:29.756848 UTC,61
2023-06-10,14989780057,,29470000,0,1105,61,483114.75409836066,0.055203619909502261,0,0.19672131147540983,2025-08-13 14:32:56.441875 UTC,61
2023-04-25,14989780057,,27870000,0,995,61,456885.24590163934,0.061306532663316586,0,0.0833127868852459,2025-08-13 14:32:56.440444 UTC,61
2023-11-04,14989780057,,26200000,179990000,1911,61,429508.19672131148,0.031920460491889062,0,0.29508196721311475,2025-08-13 14:32:56.446302 UTC,61
2025-11-24,14989780057,,34771409,0,900,62,560829.17741935479,0.068888888888888888,0,0.72853667741935491,2026-01-17 00:01:39.190246 UTC,62
2025-08-06,14989780057,,20923692,0,689,62,337478.90322580643,0.0899854862119013,0,0.724980935483871,2025-11-05 05:01:24.533032 UTC,62
2024-11-07,14989780057,,52789240,0,827,62,851439.3548387097,0.074969770253929868,0,0.52475824193548382,2025-08-13 14:32:56.457875 UTC,62
2023-05-27,14989780057,,29040000,0,1427,62,468387.09677419357,0.043447792571829014,0,0.048387096774193547,2025-08-13 14:32:56.441441 UTC,62
2023-04-05,14989780057,,30960000,0,1078,62,499354.83870967739,0.0575139146567718,0,0.16129032258064516,2025-08-13 14:32:56.439813 UTC,62
2025-04-15,14989780057,,51488406,0,499,62,830458.16129032255,0.12424849699398798,0,0.89621019354838716,2025-08-13 14:32:56.462747 UTC,62
2024-11-08,14989780057,,50940171,0,838,62,821615.66129032255,0.073985680190930783,0,0.51417279032258068,2025-08-13 14:32:56.457905 UTC,62
2025-02-07,14989780057,,34474738,0,408,62,556044.16129032255,0.15196078431372548,0,0.33142432258064514,2025-08-13 14:32:56.460709 UTC,62
2023-02-04,14989780057,,32140000,0,1399,62,518387.09677419357,0.04431736954967834,0,0.17741935483870969,2025-08-13 14:32:56.437932 UTC,62
2023-04-29,14989780057,,27970000,0,1314,62,451129.03225806454,0.0471841704718417,0,0.27419354838709675,2025-08-13 14:32:56.440568 UTC,62
2025-06-30,14989780057,,54046172,0,382,62,871712.45161290327,0.16230366492146597,0,0.89158280645161292,2025-09-29 05:01:14.001486 UTC,62
2024-12-01,14989780057,,41814467,0,1021,62,674426.88709677418,0.060724779627815868,0,0.36811885483870965,2025-08-13 14:32:56.458618 UTC,62
2024-08-24,14989780057,,35210000,0,641,63,558888.88888888888,0.098283931357254287,0,0.26642220634920633,2025-08-13 14:32:56.455554 UTC,63
2025-05-20,14989780057,,51799207,0,368,63,822209.63492063491,0.17119565217391305,0,0.42446666666666666,2025-08-19 05:03:15.463486 UTC,63
2025-01-26,14989780057,,30885065,0,541,63,490239.126984127,0.11645101663585952,0,0.17937477777777777,2025-08-13 14:32:56.460342 UTC,63
2023-09-22,14989780057,,29100000,0,1595,63,461904.76190476189,0.039498432601880878,0,0.34920634920634919,2025-08-13 14:32:56.444904 UTC,63
2025-11-14,14989780057,,32665471,0,1193,63,518499.5396825397,0.052808046940486172,0,0.54524434920634923,2026-01-17 00:01:39.189215 UTC,63
2023-04-08,14989780057,,28640000,0,1120,63,454603.17460317462,0.05625,0,0.34920634920634919,2025-08-13 14:32:56.439905 UTC,63
2025-05-26,14989780057,,51360826,0,387,63,815251.20634920639,0.16279069767441862,0,0.31518720634920638,2025-08-25 05:01:46.506028 UTC,63
2024-11-24,14989780057,,24720845,0,1241,63,392394.36507936509,0.050765511684125707,0,0.17470995238095238,2025-08-13 14:32:56.458401 UTC,63
2025-06-22,14989780057,,47410167,0,514,63,752542.33333333337,0.122568093385214,0,0.85824317460317456,2025-09-21 05:01:26.171614 UTC,63
2023-07-28,14989780057,,30580000,0,1501,63,485396.82539682538,0.04197201865423051,0,0.34920634920634919,2025-08-13 14:32:56.443388 UTC,63
2023-08-09,14989780057,,39480000,0,1688,64,616875.0,0.037914691943127965,0,0.140625,2025-08-13 14:32:56.443821 UTC,64
2025-11-11,14989780057,,34700294,0,1385,64,542192.09375,0.046209386281588445,0,0.96619821875,2026-01-17 00:01:39.188979 UTC,64
2025-04-11,14989780057,,36475131,0,397,64,569923.921875,0.16120906801007556,0,0.912906390625,2025-08-13 14:32:56.462629 UTC,64
2025-05-27,14989780057,,46812667,0,480,64,731447.921875,0.13333333333333333,0,0.676805796875,2025-08-26 05:01:40.752974 UTC,64
2023-10-08,14989780057,,24730000,0,1788,64,386406.25,0.035794183445190156,0,0.23178275,2025-08-13 14:32:56.445452 UTC,64
2023-11-18,14989780057,,25920000,139950000,1860,64,405000.0,0.034408602150537634,0,0.389212546875,2025-08-13 14:32:56.446743 UTC,64
2023-04-02,14989780057,,28420000,0,1108,64,444062.5,0.057761732851985562,0,0.34375,2025-08-13 14:32:56.439720 UTC,64
2025-11-12,14989780057,,34077584,0,1256,64,532462.25,0.050955414012738856,0,0.94975828125,2026-01-17 00:01:39.189040 UTC,64
2023-02-12,14989780057,,30200000,0,1189,64,471875.0,0.053826745164003362,0,0.28125,2025-08-13 14:32:56.438182 UTC,64
2023-04-24,14989780057,,29430000,0,1152,64,459843.75,0.055555555555555552,0,0.171875,2025-08-13 14:32:56.440412 UTC,64
2023-04-11,14989780057,,26810000,0,1263,64,418906.25,0.050673000791765635,0,0.1875,2025-08-13 14:32:56.440000 UTC,64
2023-05-06,14989780057,,32250000,0,1242,64,503906.25,0.051529790660225443,0,0.125,2025-08-13 14:32:56.440785 UTC,64
2023-05-03,14989780057,,31460000,0,1137,64,491562.5,0.056288478452066845,0,0.25,2025-08-13 14:32:56.440692 UTC,64
2023-03-27,14989780057,,31120000,0,935,64,486250.0,0.068449197860962568,0,0.21875,2025-08-13 14:32:56.439526 UTC,64
2024-09-03,14989780057,,63340000,0,774,64,989687.5,0.082687338501292,0,0.28006728125,2025-08-13 14:32:56.455867 UTC,64
2023-04-15,14989780057,,24410000,0,1324,64,381406.25,0.048338368580060423,0,0.375,2025-08-13 14:32:56.440124 UTC,64
2023-07-15,14989780057,,36470000,0,1387,65,561076.92307692312,0.04686373467916366,0,0.29643423076923081,2025-08-13 14:32:56.442984 UTC,65
2024-06-16,14989780057,,27670000,0,1066,65,425692.30769230769,0.06097560975609756,0,0.2783887538461538,2025-08-13 14:32:56.453325 UTC,65
2024-11-09,14989780057,,53430000,0,673,65,822000.0,0.09658246656760773,0,0.59814946153846149,2025-08-13 14:32:56.457938 UTC,65
2023-10-15,14989780057,,25820000,0,1694,65,397230.76923076925,0.038370720188902009,0,0.18582592307692308,2025-08-13 14:32:56.445672 UTC,65
2025-02-08,14989780057,,43324037,0,546,65,666523.64615384617,0.11904761904761904,0,0.37741529230769233,2025-08-13 14:32:56.460738 UTC,65
2025-05-23,14989780057,,56888589,0,547,65,875209.0615384616,0.11882998171846434,0,0.66696467692307693,2025-08-22 05:01:32.055913 UTC,65
2023-06-04,14989780057,,25680000,0,1509,65,395076.92307692306,0.043074884029158385,0,0.24615384615384617,2025-08-13 14:32:56.441693 UTC,65
2023-08-08,14989780057,,34300000,0,1281,65,527692.30769230775,0.0507416081186573,0,0.32308756923076926,2025-08-13 14:32:56.443787 UTC,65
2023-07-19,14989780057,,38160000,0,1278,66,578181.81818181823,0.051643192488262914,0,0.24242424242424243,2025-08-13 14:32:56.443105 UTC,66
2025-01-21,14989780057,,26320078,0,432,66,398789.06060606061,0.15277777777777779,0,0.53644892424242419,2025-08-13 14:32:56.460191 UTC,66
2025-10-31,14989780057,,32081542,0,596,66,486083.96969696973,0.11073825503355705,0,0.60863206060606068,2026-01-17 00:01:39.188085 UTC,66
2025-05-15,14989780057,,51474139,0,476,66,779911.196969697,0.13865546218487396,0,0.45915212121212123,2025-08-14 05:02:18.883161 UTC,66
2024-01-19,14989780057,,39990000,0,786,66,605909.09090909094,0.083969465648854963,0,0.39076989393939393,2025-08-13 14:32:56.448703 UTC,66
2025-08-21,14989780057,,73321852,0,954,66,1110937.1515151516,0.069182389937106917,0,0.80811665151515144,2025-11-19 23:01:54.622399 UTC,66
2025-04-23,14989780057,,77618882,0,303,66,1176043.6666666667,0.21782178217821782,0,0.49702843939393937,2025-08-13 14:32:56.462991 UTC,66
2024-12-02,14989780057,,40246412,0,1025,66,609794.12121212122,0.064390243902439026,0,0.33930457575757578,2025-08-13 14:32:56.458647 UTC,66
2024-01-20,14989780057,,39880000,0,823,66,604242.4242424242,0.080194410692588092,0,0.2186510606060606,2025-08-13 14:32:56.448735 UTC,66
2024-09-02,14989780057,,69980000,0,901,66,1060303.0303030303,0.0732519422863485,0,0.35460878787878786,2025-08-13 14:32:56.455837 UTC,66
2023-10-03,14989780057,,45070000,0,1943,67,672686.567164179,0.034482758620689655,0,0.059792104477611949,2025-08-13 14:32:56.445256 UTC,67
2025-05-16,14989780057,,56577231,0,446,67,844436.28358208959,0.15022421524663676,0,1.0122925970149255,2025-08-15 05:02:42.505552 UTC,67
2023-03-25,14989780057,,37240000,0,1230,67,555820.895522388,0.054471544715447157,0,0.16417910447761194,2025-08-13 14:32:56.439465 UTC,67
2023-04-13,14989780057,,30010000,0,1392,67,447910.447761194,0.048132183908045974,0,0.19402985074626866,2025-08-13 14:32:56.440062 UTC,67
2023-10-06,14989780057,,33040000,74950000,1781,67,493134.32835820894,0.037619314991577765,0,0.33726764179104474,2025-08-13 14:32:56.445388 UTC,67
2025-05-09,14989780057,,52833207,0,649,67,788555.328358209,0.10323574730354391,0,0.50439550746268658,2025-08-13 14:32:56.463469 UTC,67
2023-06-11,14989780057,,37600000,0,1504,67,561194.02985074627,0.04454787234042553,0,0.25278983582089554,2025-08-13 14:32:56.441905 UTC,67
2023-11-17,14989780057,,28250000,0,1739,68,415441.17647058825,0.039102932719954,0,0.11764705882352941,2025-08-13 14:32:56.446711 UTC,68
2024-02-07,14989780057,,29130000,0,923,68,428382.35294117645,0.073672806067172261,0,0.27360982352941177,2025-08-13 14:32:56.449294 UTC,68
2024-01-17,14989780057,,35390000,0,915,68,520441.17647058825,0.074316939890710379,0,0.28824974999999997,2025-08-13 14:32:56.448634 UTC,68
2024-08-26,14989780057,,46150000,0,572,68,678676.4705882353,0.11888111888111888,0,0.3441591617647059,2025-08-13 14:32:56.455615 UTC,68
